target_date,generated_at,backfilled,hour,p_pos,p_big_pos,p_big_neg,call,tier,confidence,edge,big_pos_watch,big_neg_watch
2026-09-13,2026-09-12T13:43:24.651907+00:00,True,11,0.406,0.002,0.071,DART < 0,low,45.6,8.88,False,False
2026-09-13,2026-09-12T13:43:24.651907+00:00,True,12,0.502,0.002,0.11,DART < 0,medium,40.6,3.42,False,False
2026-09-13,2026-09-12T13:43:24.651907+00:00,True,13,0.398,0.003,0.236,DART < 0,low,45.6,8.88,False,True
2026-09-13,2026-09-12T13:43:24.651907+00:00,True,14,0.488,0.006,0.169,DART < 0,low,45.6,8.88,False,False
2026-09-13,2026-09-12T13:43:24.651907+00:00,True,15,0.543,0.03,0.13,DART < 0,medium,40.6,3.42,False,False
2026-09-13,2026-09-12T13:43:24.651907+00:00,True,16,0.57,0.012,0.124,DART < 0,medium,40.6,3.42,False,False
2026-09-13,2026-09-12T13:43:24.651907+00:00,True,17,0.651,0.021,0.124,DART > 0,medium,64.5,4.25,False,False
2026-09-13,2026-09-12T13:43:24.651907+00:00,True,18,0.728,0.075,0.104,DART > 0,medium,64.5,4.25,False,False
2026-09-13,2026-09-12T13:43:24.651907+00:00,True,19,0.754,0.029,0.095,DART > 0,medium,64.5,4.25,False,False
2026-09-13,2026-09-12T13:43:24.651907+00:00,True,20,0.764,0.067,0.111,DART > 0,medium,64.5,4.25,False,False
2026-09-13,2026-09-12T13:43:24.651907+00:00,True,21,0.713,0.014,0.097,DART > 0,medium,64.5,4.25,False,False
2026-09-13,2026-09-12T13:43:24.651907+00:00,True,22,0.68,0.009,0.066,DART > 0,medium,64.5,4.25,False,False
2026-09-13,2026-09-12T13:43:24.651907+00:00,True,23,0.773,0.005,0.025,DART > 0,medium,64.5,4.25,False,False
2026-09-13,2026-09-12T13:43:24.651907+00:00,True,24,0.787,0.001,0.015,DART > 0,medium,64.5,4.25,False,False
2026-09-14,2026-09-13T14:10:42.238516+00:00,True,1,0.816,0.002,0.009,DART > 0,high,77.4,14.05,False,False
2026-09-14,2026-09-13T14:10:42.238516+00:00,True,2,0.759,0.001,0.009,DART > 0,low,60.7,0.64,False,False
2026-09-14,2026-09-13T14:10:42.238516+00:00,True,3,0.636,0.002,0.012,DART < 0,medium,41.5,4.49,False,False
2026-09-14,2026-09-13T14:10:42.238516+00:00,True,4,0.612,0.003,0.014,DART < 0,medium,41.5,4.49,False,False
2026-09-14,2026-09-13T14:10:42.238516+00:00,True,5,0.565,0.001,0.015,DART < 0,medium,41.5,4.49,False,False
2026-09-14,2026-09-13T14:10:42.238516+00:00,True,6,0.49,0.001,0.034,DART < 0,low,36.2,6.81,False,False
2026-09-14,2026-09-13T14:10:42.238516+00:00,True,7,0.506,0.004,0.034,DART < 0,medium,41.5,4.49,False,False
2026-09-14,2026-09-13T14:10:42.238516+00:00,True,8,0.55,0.005,0.066,DART < 0,medium,41.5,4.49,False,False
2026-09-14,2026-09-13T14:10:42.238516+00:00,True,9,0.552,0.002,0.043,DART < 0,medium,41.5,4.49,False,False
2026-09-14,2026-09-13T14:10:42.238516+00:00,True,10,0.561,0.003,0.056,DART < 0,medium,41.5,4.49,False,False
2026-09-14,2026-09-13T14:10:42.238516+00:00,True,11,0.584,0.004,0.053,DART < 0,medium,41.5,4.49,False,False
2026-09-14,2026-09-13T14:10:42.238516+00:00,True,12,0.575,0.006,0.056,DART < 0,medium,41.5,4.49,False,False
2026-09-14,2026-09-13T14:10:42.238516+00:00,True,13,0.497,0.003,0.04,DART < 0,low,36.2,6.81,False,False
2026-09-14,2026-09-13T14:10:42.238516+00:00,True,14,0.585,0.004,0.045,DART < 0,medium,41.5,4.49,False,False
2026-09-14,2026-09-13T14:10:42.238516+00:00,True,15,0.66,0.004,0.048,DART > 0,low,60.7,0.64,False,False
2026-09-14,2026-09-13T14:10:42.238516+00:00,True,16,0.629,0.005,0.096,DART < 0,medium,41.5,4.49,False,False
2026-09-14,2026-09-13T14:10:42.238516+00:00,True,17,0.67,0.034,0.082,DART > 0,low,60.7,0.64,False,False
2026-09-14,2026-09-13T14:10:42.238516+00:00,True,18,0.765,0.223,0.08,DART > 0,low,60.7,0.64,False,False
2026-09-14,2026-09-13T14:10:42.238516+00:00,True,19,0.757,0.092,0.087,DART > 0,low,60.7,0.64,False,False
2026-09-14,2026-09-13T14:10:42.238516+00:00,True,20,0.697,0.036,0.082,DART > 0,low,60.7,0.64,False,False
2026-09-14,2026-09-13T14:10:42.238516+00:00,True,21,0.557,0.004,0.125,DART < 0,medium,41.5,4.49,False,False
2026-09-14,2026-09-13T14:10:42.238516+00:00,True,22,0.594,0.001,0.051,DART < 0,medium,41.5,4.49,False,False
2026-09-14,2026-09-13T14:10:42.238516+00:00,True,23,0.663,0.001,0.031,DART > 0,low,60.7,0.64,False,False
2026-09-14,2026-09-13T14:10:42.238516+00:00,True,24,0.809,0.0,0.016,DART > 0,high,77.4,14.05,False,False
2026-09-15,2026-09-14T16:30:18.333113+00:00,True,1,0.69,0.001,0.004,DART > 0,low,60.4,1.07,False,False
2026-09-15,2026-09-14T16:30:18.333113+00:00,True,2,0.676,0.001,0.004,DART > 0,low,60.4,1.07,False,False
2026-09-15,2026-09-14T16:30:18.333113+00:00,True,3,0.752,0.001,0.006,DART > 0,low,60.4,1.07,False,False
2026-09-15,2026-09-14T16:30:18.333113+00:00,True,4,0.771,0.001,0.008,DART > 0,low,60.4,1.07,False,False
2026-09-15,2026-09-14T16:30:18.333113+00:00,True,5,0.819,0.001,0.015,DART > 0,high,76.5,12.03,False,False
2026-09-15,2026-09-14T16:30:18.333113+00:00,True,6,0.699,0.001,0.017,DART > 0,low,60.4,1.07,False,False
2026-09-15,2026-09-14T16:30:18.333113+00:00,True,7,0.757,0.009,0.025,DART > 0,low,60.4,1.07,False,False
2026-09-15,2026-09-14T16:30:18.333113+00:00,True,8,0.812,0.004,0.044,DART > 0,high,76.5,12.03,False,False
2026-09-15,2026-09-14T16:30:18.333113+00:00,True,9,0.824,0.001,0.039,DART > 0,high,76.5,12.03,False,False
2026-09-15,2026-09-14T16:30:18.333113+00:00,True,10,0.762,0.001,0.036,DART > 0,low,60.4,1.07,False,False
2026-09-15,2026-09-14T16:30:18.333113+00:00,True,11,0.798,0.002,0.035,DART > 0,low,60.4,1.07,False,False
2026-09-15,2026-09-14T16:30:18.333113+00:00,True,12,0.641,0.001,0.037,DART < 0,medium,40.8,5.33,False,False
2026-09-15,2026-09-14T16:30:18.333113+00:00,True,13,0.668,0.003,0.057,DART > 0,low,60.4,1.07,False,False
2026-09-15,2026-09-14T16:30:18.333113+00:00,True,14,0.608,0.004,0.07,DART < 0,medium,40.8,5.33,False,False
2026-09-15,2026-09-14T16:30:18.333113+00:00,True,15,0.655,0.015,0.071,DART > 0,low,60.4,1.07,False,False
2026-09-15,2026-09-14T16:30:18.333113+00:00,True,16,0.536,0.016,0.138,DART < 0,medium,40.8,5.33,False,False
2026-09-15,2026-09-14T16:30:18.333113+00:00,True,17,0.671,0.028,0.149,DART > 0,low,60.4,1.07,False,False
2026-09-15,2026-09-14T16:30:18.333113+00:00,True,18,0.723,0.388,0.121,DART > 0,low,60.4,1.07,True,False
2026-09-15,2026-09-14T16:30:18.333113+00:00,True,19,0.653,0.227,0.137,DART > 0,low,60.4,1.07,False,False
2026-09-15,2026-09-14T16:30:18.333113+00:00,True,20,0.697,0.176,0.124,DART > 0,low,60.4,1.07,False,False
2026-09-15,2026-09-14T16:30:18.333113+00:00,True,21,0.559,0.007,0.156,DART < 0,medium,40.8,5.33,False,False
2026-09-15,2026-09-14T16:30:18.333113+00:00,True,22,0.591,0.005,0.061,DART < 0,medium,40.8,5.33,False,False
2026-09-15,2026-09-14T16:30:18.333113+00:00,True,23,0.664,0.002,0.028,DART > 0,low,60.4,1.07,False,False
2026-09-15,2026-09-14T16:30:18.333113+00:00,True,24,0.787,0.004,0.02,DART > 0,low,60.4,1.07,False,False
2026-09-16,2026-09-15T15:10:05.378732+00:00,True,1,0.787,0.001,0.006,DART < 0,low,38.8,0.22,False,False
2026-09-16,2026-09-15T15:10:05.378732+00:00,True,2,0.697,0.0,0.008,DART < 0,low,38.8,0.22,False,False
2026-09-16,2026-09-15T15:10:05.378732+00:00,True,3,0.656,0.0,0.007,DART < 0,low,38.8,0.22,False,False
2026-09-16,2026-09-15T15:10:05.378732+00:00,True,4,0.718,0.0,0.012,DART < 0,low,38.8,0.22,False,False
2026-09-16,2026-09-15T15:10:05.378732+00:00,True,5,0.634,0.0,0.01,DART < 0,medium,41.6,3.08,False,False
2026-09-16,2026-09-15T15:10:05.378732+00:00,True,6,0.536,0.003,0.018,DART < 0,medium,41.6,3.08,False,False
2026-09-16,2026-09-15T15:10:05.378732+00:00,True,7,0.634,0.003,0.044,DART < 0,medium,41.6,3.08,False,False
2026-09-16,2026-09-15T15:10:05.378732+00:00,True,8,0.577,0.002,0.052,DART < 0,medium,41.6,3.08,False,False
2026-09-16,2026-09-15T15:10:05.378732+00:00,True,9,0.578,0.002,0.055,DART < 0,medium,41.6,3.08,False,False
2026-09-16,2026-09-15T15:10:05.378732+00:00,True,10,0.614,0.002,0.051,DART < 0,medium,41.6,3.08,False,False
2026-09-16,2026-09-15T15:10:05.378732+00:00,True,11,0.601,0.001,0.05,DART < 0,medium,41.6,3.08,False,False
2026-09-16,2026-09-15T15:10:05.378732+00:00,True,12,0.484,0.005,0.06,DART < 0,low,32.7,1.28,False,False
2026-09-16,2026-09-15T15:10:05.378732+00:00,True,13,0.532,0.005,0.071,DART < 0,medium,41.6,3.08,False,False
2026-09-16,2026-09-15T15:10:05.378732+00:00,True,14,0.61,0.006,0.083,DART < 0,medium,41.6,3.08,False,False
2026-09-16,2026-09-15T15:10:05.378732+00:00,True,15,0.666,0.006,0.053,DART < 0,low,38.8,0.22,False,False
2026-09-16,2026-09-15T15:10:05.378732+00:00,True,16,0.697,0.005,0.083,DART < 0,low,38.8,0.22,False,False
2026-09-16,2026-09-15T15:10:05.378732+00:00,True,17,0.687,0.023,0.102,DART < 0,low,38.8,0.22,False,False
2026-09-16,2026-09-15T15:10:05.378732+00:00,True,18,0.787,0.084,0.098,DART < 0,low,38.8,0.22,False,False
2026-09-16,2026-09-15T15:10:05.378732+00:00,True,19,0.771,0.017,0.099,DART < 0,low,38.8,0.22,False,False
2026-09-16,2026-09-15T15:10:05.378732+00:00,True,20,0.761,0.018,0.082,DART < 0,low,38.8,0.22,False,False
2026-09-16,2026-09-15T15:10:05.378732+00:00,True,21,0.535,0.004,0.104,DART < 0,medium,41.6,3.08,False,False
2026-09-16,2026-09-15T15:10:05.378732+00:00,True,22,0.532,0.002,0.068,DART < 0,medium,41.6,3.08,False,False
2026-09-16,2026-09-15T15:10:05.378732+00:00,True,23,0.643,0.002,0.046,DART < 0,medium,41.6,3.08,False,False
2026-09-16,2026-09-15T15:10:05.378732+00:00,True,24,0.736,0.001,0.033,DART < 0,low,38.8,0.22,False,False
2026-09-17,2026-09-16T15:06:43.220392+00:00,True,1,0.618,0.0,0.015,DART < 0,medium,42.2,4.7,False,False
2026-09-17,2026-09-16T15:06:43.220392+00:00,True,2,0.573,0.001,0.01,DART < 0,medium,42.2,4.7,False,False
2026-09-17,2026-09-16T15:06:43.220392+00:00,True,3,0.555,0.001,0.008,DART < 0,medium,42.2,4.7,False,False
2026-09-17,2026-09-16T15:06:43.220392+00:00,True,4,0.592,0.002,0.013,DART < 0,medium,42.2,4.7,False,False
2026-09-17,2026-09-16T15:06:43.220392+00:00,True,5,0.592,0.001,0.027,DART < 0,medium,42.2,4.7,False,False
2026-09-17,2026-09-16T15:06:43.220392+00:00,True,6,0.468,0.003,0.064,DART < 0,low,36.8,5.96,False,False
2026-09-17,2026-09-16T15:06:43.220392+00:00,True,7,0.481,0.005,0.074,DART < 0,low,36.8,5.96,False,False
2026-09-17,2026-09-16T15:06:43.220392+00:00,True,8,0.466,0.003,0.122,DART < 0,low,36.8,5.96,False,False
2026-09-17,2026-09-16T15:06:43.220392+00:00,True,9,0.575,0.003,0.09,DART < 0,medium,42.2,4.7,False,False
2026-09-17,2026-09-16T15:06:43.220392+00:00,True,10,0.472,0.006,0.082,DART < 0,low,36.8,5.96,False,False
2026-09-17,2026-09-16T15:06:43.220392+00:00,True,11,0.602,0.006,0.046,DART < 0,medium,42.2,4.7,False,False
2026-09-17,2026-09-16T15:06:43.220392+00:00,True,12,0.583,0.005,0.048,DART < 0,medium,42.2,4.7,False,False
2026-09-17,2026-09-16T15:06:43.220392+00:00,True,13,0.638,0.004,0.061,DART < 0,medium,42.2,4.7,False,False
2026-09-17,2026-09-16T15:06:43.220392+00:00,True,14,0.641,0.005,0.06,DART < 0,medium,42.2,4.7,False,False
2026-09-17,2026-09-16T15:06:43.220392+00:00,True,15,0.736,0.006,0.091,DART > 0,low,60.5,0.48,False,False
2026-09-17,2026-09-16T15:06:43.220392+00:00,True,16,0.651,0.006,0.105,DART > 0,low,60.5,0.48,False,False
2026-09-17,2026-09-16T15:06:43.220392+00:00,True,17,0.73,0.022,0.098,DART > 0,low,60.5,0.48,False,False
2026-09-17,2026-09-16T15:06:43.220392+00:00,True,18,0.716,0.097,0.113,DART > 0,low,60.5,0.48,False,False
2026-09-17,2026-09-16T15:06:43.220392+00:00,True,19,0.726,0.25,0.125,DART > 0,low,60.5,0.48,True,False
2026-09-17,2026-09-16T15:06:43.220392+00:00,True,20,0.755,0.117,0.122,DART > 0,low,60.5,0.48,False,False
2026-09-17,2026-09-16T15:06:43.220392+00:00,True,21,0.535,0.005,0.134,DART < 0,medium,42.2,4.7,False,False
2026-09-17,2026-09-16T15:06:43.220392+00:00,True,22,0.499,0.002,0.09,DART < 0,low,36.8,5.96,False,False
2026-09-17,2026-09-16T15:06:43.220392+00:00,True,23,0.587,0.001,0.068,DART < 0,medium,42.2,4.7,False,False
2026-09-17,2026-09-16T15:06:43.220392+00:00,True,24,0.776,0.001,0.025,DART > 0,low,60.5,0.48,False,False
2026-09-18,2026-09-17T17:14:20.992322+00:00,False,1,0.75,0.001,0.011,DART < 0,low,40.2,0.08,False,False
2026-09-18,2026-09-17T17:14:20.992322+00:00,False,2,0.775,0.001,0.008,DART < 0,low,40.2,0.08,False,False
2026-09-18,2026-09-17T17:14:20.992322+00:00,False,3,0.759,0.002,0.008,DART < 0,low,40.2,0.08,False,False
2026-09-18,2026-09-17T17:14:20.992322+00:00,False,4,0.639,0.0,0.008,DART < 0,medium,41.6,3.95,False,False
2026-09-18,2026-09-17T17:14:20.992322+00:00,False,5,0.697,0.0,0.013,DART < 0,low,40.2,0.08,False,False
2026-09-18,2026-09-17T17:14:20.992322+00:00,False,6,0.691,0.003,0.02,DART < 0,low,40.2,0.08,False,False
2026-09-18,2026-09-17T17:14:20.992322+00:00,False,7,0.552,0.006,0.059,DART < 0,medium,41.6,3.95,False,False
2026-09-18,2026-09-17T17:14:20.992322+00:00,False,8,0.602,0.005,0.051,DART < 0,medium,41.6,3.95,False,False
2026-09-18,2026-09-17T17:14:20.992322+00:00,False,9,0.609,0.002,0.052,DART < 0,medium,41.6,3.95,False,False
2026-09-18,2026-09-17T17:14:20.992322+00:00,False,10,0.694,0.008,0.083,DART < 0,low,40.2,0.08,False,False
2026-09-18,2026-09-17T17:14:20.992322+00:00,False,11,0.695,0.014,0.082,DART < 0,low,40.2,0.08,False,False
2026-09-18,2026-09-17T17:14:20.992322+00:00,False,12,0.677,0.014,0.068,DART < 0,low,40.2,0.08,False,False
2026-09-18,2026-09-17T17:14:20.992322+00:00,False,13,0.857,0.011,0.06,DART > 0,high,78.6,13.85,False,False
2026-09-18,2026-09-17T17:14:20.992322+00:00,False,14,0.856,0.015,0.078,DART > 0,high,78.6,13.85,False,False
2026-09-18,2026-09-17T17:14:20.992322+00:00,False,15,0.876,0.019,0.07,DART > 0,high,78.6,13.85,False,False
2026-09-18,2026-09-17T17:14:20.992322+00:00,False,16,0.865,0.01,0.053,DART > 0,high,78.6,13.85,False,False
2026-09-18,2026-09-17T17:14:20.992322+00:00,False,17,0.862,0.009,0.062,DART > 0,high,78.6,13.85,False,False
2026-09-18,2026-09-17T17:14:20.992322+00:00,False,18,0.858,0.024,0.081,DART > 0,high,78.6,13.85,False,False
2026-09-18,2026-09-17T17:14:20.992322+00:00,False,19,0.891,0.023,0.109,DART > 0,high,78.6,13.85,False,False
2026-09-18,2026-09-17T17:14:20.992322+00:00,False,20,0.887,0.02,0.105,DART > 0,high,78.6,13.85,False,False
2026-09-18,2026-09-17T17:14:20.992322+00:00,False,21,0.829,0.004,0.051,DART > 0,high,78.6,13.85,False,False
2026-09-18,2026-09-17T17:14:20.992322+00:00,False,22,0.882,0.001,0.038,DART > 0,high,78.6,13.85,False,False
2026-09-18,2026-09-17T17:14:20.992322+00:00,False,23,0.881,0.0,0.02,DART > 0,high,78.6,13.85,False,False
2026-09-18,2026-09-17T17:14:20.992322+00:00,False,24,0.925,0.0,0.009,DART > 0,high,78.6,13.85,False,False
2026-09-19,2026-09-18T13:02:04.027642+00:00,False,1,0.79,0.0,0.008,DART > 0,low,62.0,0.72,False,False
2026-09-19,2026-09-18T13:02:04.027642+00:00,False,2,0.746,0.0,0.008,DART > 0,low,62.0,0.72,False,False
2026-09-19,2026-09-18T13:02:04.027642+00:00,False,3,0.75,0.0,0.005,DART > 0,low,62.0,0.72,False,False
2026-09-19,2026-09-18T13:02:04.027642+00:00,False,4,0.772,0.0,0.007,DART > 0,low,62.0,0.72,False,False
2026-09-19,2026-09-18T13:02:04.027642+00:00,False,5,0.733,0.0,0.009,DART > 0,low,62.0,0.72,False,False
2026-09-19,2026-09-18T13:02:04.027642+00:00,False,6,0.743,0.0,0.011,DART > 0,low,62.0,0.72,False,False
2026-09-19,2026-09-18T13:02:04.027642+00:00,False,7,0.684,0.0,0.022,DART > 0,low,62.0,0.72,False,False
2026-09-19,2026-09-18T13:02:04.027642+00:00,False,8,0.684,0.0,0.046,DART > 0,low,62.0,0.72,False,False
2026-09-19,2026-09-18T13:02:04.027642+00:00,False,9,0.681,0.0,0.038,DART > 0,low,62.0,0.72,False,False
2026-09-19,2026-09-18T13:02:04.027642+00:00,False,10,0.786,0.0,0.053,DART > 0,low,62.0,0.72,False,False
2026-09-19,2026-09-18T13:02:04.027642+00:00,False,11,0.836,0.0,0.02,DART > 0,high,80.6,18.1,False,False
2026-09-19,2026-09-18T13:02:04.027642+00:00,False,12,0.891,0.0,0.017,DART > 0,high,80.6,18.1,False,False
2026-09-19,2026-09-18T13:02:04.027642+00:00,False,13,0.857,0.0,0.014,DART > 0,high,80.6,18.1,False,False
2026-09-19,2026-09-18T13:02:04.027642+00:00,False,14,0.867,0.0,0.021,DART > 0,high,80.6,18.1,False,False
2026-09-19,2026-09-18T13:02:04.027642+00:00,False,15,0.888,0.0,0.014,DART > 0,high,80.6,18.1,False,False
2026-09-19,2026-09-18T13:02:04.027642+00:00,False,16,0.885,0.0,0.031,DART > 0,high,80.6,18.1,False,False
2026-09-19,2026-09-18T13:02:04.027642+00:00,False,17,0.879,0.001,0.045,DART > 0,high,80.6,18.1,False,False
2026-09-19,2026-09-18T13:02:04.027642+00:00,False,18,0.882,0.004,0.032,DART > 0,high,80.6,18.1,False,False
2026-09-19,2026-09-18T13:02:04.027642+00:00,False,19,0.875,0.014,0.048,DART > 0,high,80.6,18.1,False,False
2026-09-19,2026-09-18T13:02:04.027642+00:00,False,20,0.888,0.011,0.038,DART > 0,high,80.6,18.1,False,False
2026-09-19,2026-09-18T13:02:04.027642+00:00,False,21,0.889,0.002,0.046,DART > 0,high,80.6,18.1,False,False
2026-09-19,2026-09-18T13:02:04.027642+00:00,False,22,0.877,0.001,0.03,DART > 0,high,80.6,18.1,False,False
2026-09-19,2026-09-18T13:02:04.027642+00:00,False,23,0.849,0.0,0.015,DART > 0,high,80.6,18.1,False,False
2026-09-19,2026-09-18T13:02:04.027642+00:00,False,24,0.892,0.0,0.01,DART > 0,high,80.6,18.1,False,False
2026-09-20,2026-09-19T13:52:21.192453+00:00,False,1,0.784,0.0,0.008,DART < 0,low,40.3,0.5,False,False
2026-09-20,2026-09-19T13:52:21.192453+00:00,False,2,0.715,0.0,0.008,DART < 0,low,40.3,0.5,False,False
2026-09-20,2026-09-19T13:52:21.192453+00:00,False,3,0.665,0.0,0.008,DART < 0,low,40.3,0.5,False,False
2026-09-20,2026-09-19T13:52:21.192453+00:00,False,4,0.712,0.0,0.01,DART < 0,low,40.3,0.5,False,False
2026-09-20,2026-09-19T13:52:21.192453+00:00,False,5,0.712,0.0,0.013,DART < 0,low,40.3,0.5,False,False
2026-09-20,2026-09-19T13:52:21.192453+00:00,False,6,0.708,0.0,0.01,DART < 0,low,40.3,0.5,False,False
2026-09-20,2026-09-19T13:52:21.192453+00:00,False,7,0.683,0.0,0.009,DART < 0,low,40.3,0.5,False,False
2026-09-20,2026-09-19T13:52:21.192453+00:00,False,8,0.682,0.0,0.019,DART < 0,low,40.3,0.5,False,False
2026-09-20,2026-09-19T13:52:21.192453+00:00,False,9,0.704,0.0,0.025,DART < 0,low,40.3,0.5,False,False
2026-09-20,2026-09-19T13:52:21.192453+00:00,False,10,0.836,0.0,0.028,DART > 0,high,75.1,12.18,False,False
2026-09-20,2026-09-19T13:52:21.192453+00:00,False,11,0.847,0.0,0.042,DART > 0,high,75.1,12.18,False,False
2026-09-20,2026-09-19T13:52:21.192453+00:00,False,12,0.87,0.0,0.029,DART > 0,high,75.1,12.18,False,False
2026-09-20,2026-09-19T13:52:21.192453+00:00,False,13,0.871,0.0,0.032,DART > 0,high,75.1,12.18,False,False
2026-09-20,2026-09-19T13:52:21.192453+00:00,False,14,0.905,0.0,0.03,DART > 0,high,75.1,12.18,False,False
2026-09-20,2026-09-19T13:52:21.192453+00:00,False,15,0.912,0.0,0.046,DART > 0,high,75.1,12.18,False,False
2026-09-20,2026-09-19T13:52:21.192453+00:00,False,16,0.924,0.002,0.038,DART > 0,high,75.1,12.18,False,False
2026-09-20,2026-09-19T13:52:21.192453+00:00,False,17,0.887,0.003,0.037,DART > 0,high,75.1,12.18,False,False
2026-09-20,2026-09-19T13:52:21.192453+00:00,False,18,0.871,0.019,0.064,DART > 0,high,75.1,12.18,False,False
2026-09-20,2026-09-19T13:52:21.192453+00:00,False,19,0.872,0.016,0.06,DART > 0,high,75.1,12.18,False,False
2026-09-20,2026-09-19T13:52:21.192453+00:00,False,20,0.872,0.015,0.035,DART > 0,high,75.1,12.18,False,False
2026-09-20,2026-09-19T13:52:21.192453+00:00,False,21,0.87,0.004,0.034,DART > 0,high,75.1,12.18,False,False
2026-09-20,2026-09-19T13:52:21.192453+00:00,False,22,0.936,0.0,0.037,DART > 0,high,75.1,12.18,False,False
2026-09-20,2026-09-19T13:52:21.192453+00:00,False,23,0.944,0.0,0.027,DART > 0,high,75.1,12.18,False,False
2026-09-20,2026-09-19T13:52:21.192453+00:00,False,24,0.952,0.0,0.016,DART > 0,high,75.1,12.18,False,False
2026-09-21,2026-09-20T13:31:44.012255+00:00,False,1,0.831,0.0,0.009,DART > 0,high,72.7,8.58,False,False
2026-09-21,2026-09-20T13:31:44.012255+00:00,False,2,0.87,0.0,0.006,DART > 0,high,72.7,8.58,False,False
2026-09-21,2026-09-20T13:31:44.012255+00:00,False,3,0.806,0.001,0.009,DART > 0,high,72.7,8.58,False,False
2026-09-21,2026-09-20T13:31:44.012255+00:00,False,4,0.785,0.0,0.011,DART > 0,low,58.8,0.09,False,False
2026-09-21,2026-09-20T13:31:44.012255+00:00,False,5,0.791,0.0,0.012,DART > 0,low,58.8,0.09,False,False
2026-09-21,2026-09-20T13:31:44.012255+00:00,False,6,0.761,0.0,0.022,DART > 0,low,58.8,0.09,False,False
2026-09-21,2026-09-20T13:31:44.012255+00:00,False,7,0.82,0.01,0.036,DART > 0,high,72.7,8.58,False,False
2026-09-21,2026-09-20T13:31:44.012255+00:00,False,8,0.858,0.005,0.042,DART > 0,high,72.7,8.58,False,False
2026-09-21,2026-09-20T13:31:44.012255+00:00,False,9,0.841,0.001,0.036,DART > 0,high,72.7,8.58,False,False
2026-09-21,2026-09-20T13:31:44.012255+00:00,False,10,0.919,0.001,0.026,DART > 0,high,72.7,8.58,False,False
2026-09-21,2026-09-20T13:31:44.012255+00:00,False,11,0.914,0.001,0.022,DART > 0,high,72.7,8.58,False,False
2026-09-21,2026-09-20T13:31:44.012255+00:00,False,12,0.909,0.001,0.017,DART > 0,high,72.7,8.58,False,False
2026-09-21,2026-09-20T13:31:44.012255+00:00,False,13,0.915,0.002,0.02,DART > 0,high,72.7,8.58,False,False
2026-09-21,2026-09-20T13:31:44.012255+00:00,False,14,0.913,0.002,0.02,DART > 0,high,72.7,8.58,False,False
2026-09-21,2026-09-20T13:31:44.012255+00:00,False,15,0.914,0.003,0.02,DART > 0,high,72.7,8.58,False,False
2026-09-21,2026-09-20T13:31:44.012255+00:00,False,16,0.9,0.003,0.012,DART > 0,high,72.7,8.58,False,False
2026-09-21,2026-09-20T13:31:44.012255+00:00,False,17,0.862,0.016,0.021,DART > 0,high,72.7,8.58,False,False
2026-09-21,2026-09-20T13:31:44.012255+00:00,False,18,0.885,0.023,0.036,DART > 0,high,72.7,8.58,False,False
2026-09-21,2026-09-20T13:31:44.012255+00:00,False,19,0.899,0.013,0.045,DART > 0,high,72.7,8.58,False,False
2026-09-21,2026-09-20T13:31:44.012255+00:00,False,20,0.915,0.007,0.033,DART > 0,high,72.7,8.58,False,False
2026-09-21,2026-09-20T13:31:44.012255+00:00,False,21,0.891,0.009,0.024,DART > 0,high,72.7,8.58,False,False
2026-09-21,2026-09-20T13:31:44.012255+00:00,False,22,0.914,0.003,0.019,DART > 0,high,72.7,8.58,False,False
2026-09-21,2026-09-20T13:31:44.012255+00:00,False,23,0.926,0.0,0.016,DART > 0,high,72.7,8.58,False,False
2026-09-21,2026-09-20T13:31:44.012255+00:00,False,24,0.946,0.0,0.013,DART > 0,high,72.7,8.58,False,False
2026-09-22,2026-09-21T12:44:51.131776+00:00,False,1,0.927,0.0,0.006,DART > 0,high,73.7,8.75,False,False
2026-09-22,2026-09-21T12:44:51.131776+00:00,False,2,0.935,0.0,0.006,DART > 0,high,73.7,8.75,False,False
2026-09-22,2026-09-21T12:44:51.131776+00:00,False,3,0.925,0.0,0.007,DART > 0,high,73.7,8.75,False,False
2026-09-22,2026-09-21T12:44:51.131776+00:00,False,4,0.933,0.0,0.008,DART > 0,high,73.7,8.75,False,False
2026-09-22,2026-09-21T12:44:51.131776+00:00,False,5,0.922,0.0,0.012,DART > 0,high,73.7,8.75,False,False
2026-09-22,2026-09-21T12:44:51.131776+00:00,False,6,0.877,0.0,0.015,DART > 0,high,73.7,8.75,False,False
2026-09-22,2026-09-21T12:44:51.131776+00:00,False,7,0.886,0.003,0.038,DART > 0,high,73.7,8.75,False,False
2026-09-22,2026-09-21T12:44:51.131776+00:00,False,8,0.882,0.002,0.054,DART > 0,high,73.7,8.75,False,False
2026-09-22,2026-09-21T12:44:51.131776+00:00,False,9,0.827,0.002,0.049,DART > 0,high,73.7,8.75,False,False
2026-09-22,2026-09-21T12:44:51.131776+00:00,False,10,0.78,0.0,0.04,DART > 0,low,58.5,0.17,False,False
2026-09-22,2026-09-21T12:44:51.131776+00:00,False,11,0.8,0.0,0.03,DART > 0,high,73.7,8.75,False,False
2026-09-22,2026-09-21T12:44:51.131776+00:00,False,12,0.804,0.0,0.02,DART > 0,high,73.7,8.75,False,False
2026-09-22,2026-09-21T12:44:51.131776+00:00,False,13,0.827,0.0,0.031,DART > 0,high,73.7,8.75,False,False
2026-09-22,2026-09-21T12:44:51.131776+00:00,False,14,0.835,0.0,0.021,DART > 0,high,73.7,8.75,False,False
